,name,birth_death,pha,pha_label,observation
,"Ramos, Hosmany",,143,R1431,DECIMAL ADICIONADO
,"Ramos, Hugo Carvalho",,143,R1432,DECIMAL ADICIONADO
,"Ramos, Isaac Almeida",,143,R143,
,"Ramos, José Calixto ",,143,R143,
,"Ramos, Luciana Avelino",,144,R144,
,"Ramos, Luciano",,144,R144,
,"Ramos, Lucy Dias",,144,R144,
,"Ramos, Luzia Faraco",,144,R144,
,"Ramos, Magdalena",,144,R144,
,"Ramos, Marcelo Agra",,144,R144,
,"Ramos, Maria Lúcia",,144,R144,
,"Ramos, Mario",,144,R144,
,"Ramos, Milton",,144,R144,
,"Ramos, Nelcy Fontana",,144,R144,
,"Ramos, Péricles Eugênio da Silva",,145,R145,
,"Ramos, Ricardo",,146,R146,
,"Ramos, Rita",,146,R146,
,"Ramos, Rosana",,146,R146,
,"Ramos, Saulo",,146,R146,
,"Ramous, Osvaldo",,147,R147,
,"Rampa, T. Lobsang",,148,R148,
,"Rampin, Alexandre Luiz",,,R148,
,"Randall, Emma",,153,R153,
,"Rando, Silvana",,153,R153,
,"Rang, H. P.",,153,R153,
,"Rangel, Alexandre",,154,R154,
,"Rangel, Carlos",,154,R154,
,"Rangel, Cris",,154,R154,
,"Rangel, Flávio",,154,R154,
,"Rangel, Liszt",,155,R155,
,"Rangel, Lucas",,155,R155,
,"Rangel, Lúcia Helena",,155,R155,
,"Rangel, Mário",,155,R155,
,"Rangel, Mary",,155,R155,
,"Rangel, Paulo",,155,R155,
,"Ranieri, R. A.",,157,R157,
,"Ranieri, Rodrigo",,157,R157,
,"Rankin, Ian",,159,R159,
,"Ranson, Erin",,161,R161,
,"Rao, Gisele",,164,R164,
,"Raphael, Lev",,165,R165,
,"Raphaell, Katrina",,165,R165,
,"Rapoport, Rhona",,166,R166,
,"Rappaport, Clara Regina",,169,R169,
,"Raquel, Ana",,17,R17,
,"Ráscia, Leonardo",,171,R171,
,"Raseck, Tom C.",,172,R172,
,"Rasera, Emerson F.",,173,R173,
,"Raskin, Rabino Aaron Leib",,175,R175,
,"Rasmussen, Lucimara",,176,R176,
,"Raspe, Rudolph Erich",,178,R178,
,"Raths, Louis E.",,183,R183,
,"Rathsam, Marilisa ",,183,R183,
,"Ratto, Ana Lúcia Silva",,185,R185,
,"Ratton, Miguel Balloussier",,185,R185,
,"Rau, Maria Cristina Trois Dorneles",,187,R187,
,"Raupp, Sérgio Antonio",,19,R19,
,"Rauser, Randal",,191,R191,
,"Rautzenberg, Anke",,192,R192,
,"Raven, Peter H.",,199,R199,
,"Raven, Rebbeca",,199,R199,
,"Ravier, André ",,211,R211,
,"Rawet, Samuel",,212,R212,
,"Ray, Marie Beynon",,214,R214,
,"Ray, Mary",,214,R214,
,"Rayburn, Tricia",,214,R214,
,"Raymond, Alex",,216,R216,
,"Raymundo, Maria Henriqueta Andrade",,216,R216,
,"Rayven, Leisa",,217,R217,
,"Razeghi, Andrew",,218,R218,
,"Rázquin, Mercedes",,218,R218,
,"Razzolini Filho, Edelvino",,219,R219,
,"Read, Herbert",,221,R221,
,"Read, Lorna",,221,R221,
,"Read, Piers Paul",,221,R221,
,Reader's Digest,,221,R221,
,"Reading, Mario",,221,R221,
,"Réage, Pauline",,221,R221,
,"Reale Junior, Miguel",,223,R223,
,"Reale, Ebe",,223,R223,
,"Reale, Giovanni",,223,R223,
,"Reale, Miguel",,223,R223,
,"Reaoch, Thomas F.",,225,R225,
,"Reardon, Stuart",,226,R226,
,"Reasoner, Charles",,226,R226,
,"Rebello Filho, Antonio Dias",,233,R233,
,"Rebello, Gilson",,233,R233,
,"Rebelo, Marques",,234,R234,
,"Rebouças, Evill",,24,R24,
,"Rebouças, Márcia M.",,241,R241,
,"Rebouças, Thalita",,242,R242,
,"Reboul, Olivier",,242,R242,
,"Reclus, Élisée",,247,R247,
,"Rector, Monica",,248,R248,
,"Redfield, James",,249,R249,
,"Redfield, Salle Merrill",,249,R2491,DECIMAL ADICIONADO
,"Redmerski, J. A.",,251,R251,
,"Redol, Alves",,252,R252,
,"Reed, J. C.",,255,R255,
,"Reed, John",,255,R255,
,"Reed, Rex",,255,R255,
,"Reekles, Beth",,255,R255,
,"Rees, Celia",,256,R256,
,"Reese, Laura",,256,R256,
,"Reeve, Philip",,257,R257,
,"Regazzoni, Simone",,258,R258,
,"Regen, Mina",,258,R258,
,"Regina, Elis",,262,R262,
,"Regina, Tia",,262,R262,
,"Reginato, Paulo",,262,R262,
,"Reginato, Valdir",,262,R262,
,"Regino, Maria de",,264,R264,
,"Régio, José",,264,R264,
,"Régis, Jaci",,265,R265,
,"Régis, Sônia",,265,R265,
,"Rego, José Lins do",,267,R267,
,"Rego, Karin Sá",,267,R267,
,"Rego, Lígia",,267,R267,
,"Rego, Teresa Cristina",,268,R268,
,"Regueiro, Miguel Ángel Valmaseda",,269,R269,
,"Rehfeldt, Klaus Heinrich",,272,R272,
,Rei Artur,,273,R273,
,"Reich, Christopher",,276,R276,
,"Reich, Wilhelm",,276,R276,
,"Reid, Iain",,284,R284,
,"Reid, Lawrie",,284,R284,
,"Reid, Susan",,284,R284,
,"Reid, Taylor Jenkins",,284,R284,
,"Reimão, Sandra Lúcia",,287,R287,
,"Reinach, Fernando",,289,R289,
,"Reinach, Fernando",,289,R289,
,"Reis Filho, Daniel Aarão",,31,R31,
,"Reis Junior, Pereira",,31,R31,
,"Reis, Alexandre Cebrian Araújo",,31,R31,
,"Reis, Ângela",,298,R298,
,"Reis, Arthur Cezar Ferreira",,298,R298,
,"Reis, Eduardo Almeida",,299,R299,
,"Reis, Eneida de Almeida dos",,299,R299,
,"Reis, Heloisa Helena Baldy dos",,31,R31,
,"Reis, Inimar dos",,31,R31,
,"Reis, João José",,31,R31,
,"Reis, José Carlos",,31,R31,
,"Reis, José Roberto",,31,R31,
,"Reis, Linda G.",,311,R311,
,"Reis, Lucia",,311,R311,
,"Reis, Manuel ",,311,R311,
,"Reis, Paulo R. O.",,312,R312,
,"Reis, Rosemeire",,312,R312,
,"Reis, Sérgio",,312,R312,
,"Reis, Sólon Borges dos ",,312,R312,
,"Reisler, Leo",,315,R315,
,"Reiss, Uzzi",,316,R316,
,"Reitz, P. Raulino",,319,R319,
,"Rela, Giovanna Puccinelli",,321,R321,
,"Remarque, Erich M.",,322,R322,
,"Remen, Rachel Naomi",,323,R323,
,"Rémond, René",,324,R324,
,"Renan, Ernest",,327,R327,
,Renate Jost de Moraes,,327,R327,
,Renato [jogador],,327,R327,
,"Rendell, Ruth",,328,R328,
,"Rennó, Regina",,331,R331,
,"Renshaw, Domeena C.",,332,R332,
,"Renzi, Leila Simões",,334,R334,
,"Requião, Rubens",,337,R337,
,"Resende, André Lara",,341,R341,
,"Resende, Antonio Carlos",,341,R3411,DECIMAL ADICIONADO
,"Resende, Celina Cabral de",,341,R341,
,"Resende, Ênio J.",,341,R341,
,"Resende, Izoldino",,341,R341,
,"Resende, José Camelo de Melo",,341,R341,
,"Resende, Maria Efigênia",,341,R341,
,"Resende, Otto Lara",,341,R341,
,"Resende, Ricardo",,341,R341,
,"Resnick, Robert",,342,R342,
,Restart,,344,R344,
,"Reston, James",,344,R344,
,"Revel, Jean-François",,349,R349,
,Revista dos Tribunais ,,349,R349,
,"Rey, Marcos",,351,R351,
,"Rey, Pierre",,351,R351,
,"Reynard, Sylvain",,353,R353,
,"Reynaud, O.",,353,R353,
,"Reynolds, Clyde",,355,R355,
,"Reyo, Zulma",,355,R355,
,"Rezende Filho, Cyro de Barros",,356,R356,
,"Rezende Filho, José",,356,R356,
,"Rezende, Antonio Paulo",,356,R356,
,"Rezende, Marcelo",,357,R357,
,"Rezende, Maria Teresa",,357,R357,
,"Rezende, Maria Valéria",,357,R357,
,"Rezende, Stella Maris",,358,R358,
,RezendeEvil,,356,R356,
,"Rezzutti, Paulo",,359,R359,
,"Rhine, J. B.",,361,R361,
,"Rhodes, Morgan",,362,R362,
,"Rhymer, Joseph",,362,R362,
,"Rhyne, Teresa J.",,362,R362,
,"Riani, Dirce Camargo",,363,R363,
,"Riaze, Kiko",,363,R363,
,"Ribakov, Anatoli",,364,R364,
,"Ribas, Emílio",,365,R365,
,"Ribas, Hugo",,365,R365,
,"Ribas, João B. Cintra",,365,R365,
,"Ribas, Saulo",,366,R366,
,"Ribaut, Juan",,366,R366,
,"Ribeiro Junior, Amaury",,369,R369,
,"Ribeiro Júnior, João",,369,R369,
,"Ribeiro Júnior, José",,369,R369,
,"Ribeiro Neto, João da Silva",,37,R37,
,"Ribeiro, Alex Dias",,367,R367,
,"Ribeiro, Amadeu",,367,R367,
,"Ribeiro, Ana Cristina de Mattos",,367,R367,
,"Ribeiro, André",,367,R367,
,"Ribeiro, André Luiz Marroig de Freitas",,367,R367,
,"Ribeiro, Anna Maria Costa",,367,R367,
,"Ribeiro, Aquilino",,367,R367,
,"Ribeiro, Beatriz",,367,R367,
,"Ribeiro, Bernardim",,367,R367,
,"Ribeiro, Berta",,367,R367,
,"Ribeiro, Beto",,367,R367,
,"Ribeiro, Célia",,368,R368,
,"Ribeiro, Darcy",,368,R368,
,"Ribeiro, Edgard Telles",,368,R368,
,"Ribeiro, Eloyna Salgado",1917-1999,368,R368,
,"Ribeiro, Eurico Branco",,368,R368,
,"Ribeiro, Evaldo",,368,R368,
,"Ribeiro, Fabiane",,369,R3692,DECIMAL ADICIONADO
,"Ribeiro, Filipe de Campos",,369,R369,
,"Ribeiro, Gonçalves",,369,R369,
,"Ribeiro, Guilherme de Azevedo",,369,R369,
,"Ribeiro, Hélcion",,369,R369,
,"Ribeiro, Herval Pina",,369,R369,
,"Ribeiro, J.",,369,R369,
,"Ribeiro, Jannart Moutinho",,369,R369,
,"Ribeiro, João",,369,R369,
,"Ribeiro, João Coelho Gomes",,369,R369,
,"Ribeiro, João Ubaldo",,369,R369,
,"Ribeiro, Joaquim",,369,R369,
,"Ribeiro, Jorge Claudio",,369,R369,
,"Ribeiro, José",,369,R369,
,"Ribeiro, José Augusto",,369,R369,
,"Ribeiro, Júlio",,369,R3691,DECIMAL ADICIONADO
,"Ribeiro, Lair ",,369,R369,
,"Ribeiro, Laís Carr",,369,R369,
,"Ribeiro, Leo Gilson",,369,R369,
,"Ribeiro, Lourdes E.",,369,R369,
,"Ribeiro, Luiz C. de Queiroz",,369,R369,
,"Ribeiro, Marco Aurélio de Patrício",,37,R37,
,"Ribeiro, Marcos",,37,R37,
,"Ribeiro, Maria",,37,R37,
,"Ribeiro, Maria Alice Rosa",,37,R37,
,"Ribeiro, Maria de Lourdes Borges",,37,R37,
,"Ribeiro, Nye",,37,R37,
,"Ribeiro, Octávio",,37,R37,
,"Ribeiro, Olair",,37,R37,
,"Ribeiro, Osni Moura",,37,R37,
,"Ribeiro, Osvaldo Luiz",,37,R37,
,"Ribeiro, Paula Simon",,371,R371,
,"Ribeiro, Renato Janine",,372,R372,
,"Ribeiro, Roger Rosa",,372,R372,
,"Ribeiro, Sergio Nogueira",,372,R372,
,"Ribeiro, Sidarta T. G.",,372,R372,
,"Ribeiro, Thiago",,372,R372,
,"Ribeiro, Vera Pandolfo",,372,R372,
,Ribeiroi,,372,R372,
,"Ribero, Nice",,372,R372,
,"Ribólla, J.",,374,R374,
,"Ribón, Marta",,374,R374,
,"Ribot, T. H.",,374,R374,
,"Ricard, Matthieu",,376,R376,
,"Ricardo, Ademir",,376,R376,
,"Ricardo, Cassiano",,376,R376,
,"Ricardo, David",,376,R376,
,"Ricardo, Jorge",,376,R376,
,"Ricardo, Sérgio",,376,R376,
,"Ricci, Christine",,379,R379,
,"Riccioppo, Carlos Eduardo",,379,R379,
,"Rice, Alan P.",,381,R381,
,"Rice, Anne",,381,R381,
,"Rice, John R. ",,381,R381,
,"Rich, A. J.",,383,R383,
,"Richard, Lionel",,385,R385,
,"Richard, Pablo",,385,R385,
,"Richard, Rohr",,386,R386,
,"Richards, Martin",,388,R388,
,"Richards, Stanley",,388,R388,
,"Richards, Steve",,388,R388,
,"Richardson, Cheryl",,389,R389,
,"Richardson, Linda",,389,R389,
,"Richebacher, Sabine",,389,R389,
,"Richers, Raimar",,39,R39,
,"Ricieri, Aguinaldo Prandini",,395,R395,
,"Rício, Elenita de",,395,R395,
,"Ricoeur, Paul",,399,R399,
,"Riddell, Chris",,411,R411,
,"Rider, Cynthia",,412,R412,
,"Ridpath, Ian",,412,R412,
,"Riecken, Claudia",,415,R415,
,"Ries, Al",,422,R422,
,"Riesman, David",,422,R422,
,"Rigaux, François",,425,R425,
,"Riggs, Ransom",,426,R426,
,"Rigo, Leonildo",,428,R428,
,"Rigon, Emmanuelle",,428,R428,
,"Rigonatti, Eliseu",,428,R428,
,"Riley, Lucinda",,43,R43,
,"Riley, Matilda White",,43,R43,
,"Rilke, Rainer Maria",,43,R43,
,"Rimbaud, Artur",,433,R433,
,"Rimmer, Kelly",,438,R438,
,"Rinaldi, Sonia",,441,R441,
,"Rinehart, Mary R.",,442,R442,
,"Rio Branco, Miguel",,452,R452,
,"Rio, João do ",,452,R452,
,"Riordan, Rick",,452,R452,
,"Rios, Audifax",,453,R453,
,"Rios, Cassandra",,453,R453,
,"Rios, Demerval Ribeiro",,453,R453,
,"Rios, Rosana",,453,R453,
,"Rios, Terezinha Azerêdo",,453,R453,
,"Ripley, Robert Le Roy",,458,R458,
,"Ripper, Ernesto",,462,R462,
,"Rippley, Alexandra",,463,R463,
,"Risi Júnior, Afonso ",,476,R476,
,"Riso, Walter",,479,R479,
,"Rissi, Carina",,483,R483,
,"Rita, Chico Santa",,491,R491,
,"Ritchie, George G.",,492,R492,
,"Riter, Caio",,493,R493,
,"Rito, Frei Honório ",,495,R495,
,"Rito, Lucia",,495,R495,
,"Rivadeneira, Ariel",,516,R516,
,"Rivas, Miguel E. Macías",,519,R519,
,"Rivera, Iris",,522,R522,
,"Rivero, Raúl",,522,R522,
,"Rivers, Francine",,522,R522,
,"Rivière, Claude",,525,R525,
,"Rivière, François",,525,R525,
,"Rivoyre, Christine de",,526,R526,
,"Rizzardo, Arnaldo",,533,R533,
,"Rizzini, Carlos Toledo",,537,R537,
,"Rizzo, Gilda",,538,R538,
,"Rizzoli, Anesa",,538,R538,
,"Robatto, Sonia",,544,R544,
,"Robb, Andy",,545,R5451,DECIMAL ADICIONADO
,"Robbins, Anthony",,545,R545,
,"Robbins, Harold",,545,R545,
,"Robbins, Stephen P.",,545,R545,
,"Robbins, Tony",,545,R545,
,"Roberge, Padre Lourenço",,545,R545,
,"Robert, Hervé",,546,R546,
,"Roberto, Thalles",,548,R548,
,"Roberts, Monty",,549,R549,
,"Roberts, Nora",,549,R549,
,"Roberts, Russ",,549,R549,
,"Roberts, Wess",,549,R549,
,Robespierre,,55,R55,
,"Robillard, Edmond",,552,R552,
,"Robins, Phil",,554,R554,
,"Robins, R. H.",,554,R554,
,"Robinson, Alan G.",,555,R555,
,"Robinson, Henry Morton",,555,R555,
,"Robinson, Joan",,555,R555,
,"Robinson, Kim Stanley",,555,R555,
,"Robinson, Lady Stearn",,555,R555,
,"Robinson, Lynne",,555,R555,
,"Robinson, Marilynne",,556,R556,
,"Robinson, Richard",,556,R556,
,"Roca, Núria",,562,R562,
,"Rocard, Ann",,565,R565,
,"Rocha Filho, Othon G. da",,573,R573,
,"Rocha Filho, Rubem",,573,R573,
,"Rocha, Adail",,571,R571,
,"Rocha, Alfredo",,571,R571,
,"Rocha, Antonio Carlos",,571,R571,
,"Rocha, Armando Freitas da",,571,R571,
,"Rocha, Arnaldo",,571,R571,
,"Rocha, Claudia Ribeiro",,572,R572,
,"Rocha, Everardo P. G.",,572,R572,
,"Rocha, Íris Paula",,573,R573,
,"Rocha, Isabella",,573,R573,
,"Rocha, João Carlos",,573,R573,
,"Rocha, João Marcelo",,573,R573,
,"Rocha, José de Albuquerque",,573,R573,
,"Rocha, Lilian",,574,R574,
,"Rocha, Marcelo Nascimento da",,574,R574,
,"Rocha, Olavo",,574,R574,
,"Rocha, Robson",,576,R576,
,"Rocha, Ruth",,576,R576,
,"Rocha, Wilson",,577,R577,
,"Rochas, Albert de",,577,R577,
,"Rocheblave-Spenlé, Anne-Marie",,578,R578,
,"Rochefort, Christiane",,578,R578,
,"Rochelle, Pierre Drieu la",,579,R579,
,"Rochester, Alex de",,581,R581,
,"Rochman, Alexandre Ratner",,583,R583,
,"Rock, David",,585,R585,
,"Rockefeller, Nelson",,586,R586,
,"Rod, Édouard",,59,R59,
,"Röd, Wolfang",,59,R59,
,"Rodale, Maria",,59,R59,
,"Rodari, Gianni",,591,R591,
,"Rodda, Emily",,591,R591,
,"Rodegast, Pat",,592,R592,
,"Rodenbach, Georges",,593,R593,
,"Rodgers, Mary",,594,R594,
,"Rodin, Auguste",,595,R595,
,"Rodman, Irwing L.",,595,R595,
,"Rodoreda, Merce",,597,R597,
,"Rodrigues, Ada Natal",,611,R611,
,"Rodrigues, Agostinho José",,611,R6111,DECIMAL ADICIONADO
,"Rodrigues, Anabela Miranda",,611,R6112,DECIMAL ADICIONADO
,"Rodrigues, Antonio Fernandes",,611,R6113,DECIMAL ADICIONADO
,"Rodrigues, Arlete Moysés",,611,R611,
,"Rodrigues, Auro de Jesus",,611,R6114,DECIMAL ADICIONADO
,"Rodrigues, Carlos E.",,612,R612,
,"Rodrigues, Carol",,612,R612,
,"Rodrigues, Célio Conrado",,612,R612,
,"Rodrigues, Cláudia",,612,R6121,DECIMAL ADICIONADO
,"Rodrigues, Dovilio",,612,R6122,DECIMAL ADICIONADO
,"Rodrigues, Esther",,612,R6123,DECIMAL ADICIONADO
,"Rodrigues, Geraldo Pinto ",,613,R613,
,"Rodrigues, Iara",,613,R613,
,"Rodrigues, Inês Caminha L.",,613,R613,
,"Rodrigues, Jaime",,613,R613,
,"Rodrigues, Joel Costa",,613,R613,
,"Rodrigues, José",,613,R613,
,"Rodrigues, José Honório",,613,R613,
,"Rodrigues, José Manuel Costa",,613,R6132,DECIMAL ADICIONADO
,"Rodrigues, José Maria",,613,R6133,DECIMAL ADICIONADO
,"Rodrigues, José Wasth",,613,R613,
,"Rodrigues, Juciara",,613,R613,
,"Rodrigues, Maria",,614,R614,
,"Rodrigues, Maria Paula",,614,R6141,DECIMAL ADICIONADO
,"Rodrigues, Mário",,614,R614,
,"Rodrigues, Mikhael Linnyker F.",,614,R614,
,"Rodrigues, Neidson",,614,R6143,DECIMAL ADICIONADO
,"Rodrigues, Nelson",,614,R6144,DECIMAL ADICIONADO
,"Rodrigues, Neves",,614,R6145,DECIMAL ADICIONADO
,"Rodrigues, Nina",,614,R614,
,"Rodrigues, Paulo",,615,R615,
,"Rodrigues, Ricardo",,616,R616,
,"Rodrigues, Roberto M.",,616,R616,
,"Rodrigues, Rodrigo",,616,R616,
,"Rodrigues, Rosicler Martins",,616,R616,
,"Rodrigues, Silvio",,616,R6161,DECIMAL ADICIONADO
,"Rodrigues, Sonia",,616,R6162,DECIMAL ADICIONADO
,"Rodrigues, Sônia Tozzi Henriques",,616,R6163,DECIMAL ADICIONADO
,"Rodrigues, Wagner",,617,R617,
,"Rodrigues, Wallace Leal V.",,617,R617,
,"Roeburt, John",,62,R62,
,"Roemmers, A. G.",,623,R623,
,"Roentgen, Wilhelm",,624,R624,
,"Rogalsky, Rosania Kasdorf",,627,R627,
,"Roger, John",,629,R629,
,"Rogério, Padre Marcos",,63,R63,
,"Rogers, Carl R.",,631,R631,
,"Rogers, Charles G.",,631,R631,
,"Rogers, Rosemary",,631,R631,
,"Rohden, Huberto",1893-1981,634,R634,
,"Rohenkohl, Cláudia Mascarenhas Fernandes",,634,R634,
,"Rohmann, Chris",,636,R636,
,"Röhrs, Hermann",,637,R637,
,"Rohter, Larry",,637,R637,
,"Roio, José Luiz Del",,638,R638,
,"Rojas, Henrique",,645,R645,
,"Rojas-Bermúdez, Jaime G.",,645,R645,
,"Rojo, Roxane",,645,R645,
,"Rola, Stanislas Klossowski de",,647,R647,
,"Roland, Paul",,648,R648,
,"Rolim, Francisco Cartaxo",,653,R653,
,"Rolland, Romain",1866-1944,655,R655,
,"Rollet, Henri",,656,R656,
,"Rollins, Catherine E.",,658,R658,
,"Rollins, James",,658,R658,
,"Rollo, Alberto",,659,R659,
,"Rolnik, Raquel",,66,R66,
,"Rolón, Gabriel",,66,R66,
,"Romagnoli, Marcelo",,662,R662,
,"Romains, Jules",,662,R662,
,"Romana, Muriel",,663,R663,
,"Romane, Estêvão",,663,R663,
,"Romanelli, Edgard",,663,R663,
,"Romanelli, Otaíza de Oliveira",,663,R663,
,"Romano, Eliane Palermo",,665,R665,
,"Romano, Olavo",,666,R666,
,"Romano, Roberto",,667,R667,
,Romanov,,667,R667,
,"Romans, Mercè",,668,R668,
,"Romão, César",,668,R668,
,"Romão, José Eustáquio",,668,R668,
,"Romão, Lucília Maria Sousa",,668,R6681,DECIMAL ADICIONADO
,"Romeiro, Sylvio",,671,R671,
,"Romera, Pirucha",,671,R671,
,"Romero, Abelardo",,672,R672,
,"Romero, Emílio",,672,R672,
,"Romero, Fernanda Saraiva",,672,R672,
,"Romero, Sylvio",,672,R672,
,"Romilly, Jacqueline de",,673,R673,
,"Rommers, Alejandro Guillermo",,673,R673,
,"Rónai, Cora",,675,R675,
,"Rónai, Paulo",,675,R675,
,Ronaldo,,675,R675,
,"Ronca, Paulo Afonso Caruso",,676,R676,
,"Roncagliolo, Santiago",,676,R676,
,"Roncari, A.",,676,R676,
,"Rondet, Henri",,68,R68,
,"Rondon, Frederico",,68,R68,
,"Rong, Jiang",,681,R681,
,"Ronner, John",,682,R682,
,Ronnie Von,,682,R682,
,"Roohizadegan, Olya",,684,R684,
,"Rooke, Patrick",,684,R684,
,"Roos, Théo",,686,R686,
,"Roosevelt, Franklin",,686,R686,
,"Röpke, Wilhelm",,689,R689,
,"Rops, Daniel",,689,R689,
,"Roque, Carlos",,69,R69,
,"Roquete, Cristina",,69,R69,
,"Roquette-Pinto, Edgar",,69,R69,
,"Roriz, Aydano",,693,R693,
,"Roriz, João Pedro",,693,R693,
,Rosa Cruz ,,694,R694,
,"Rosa Neto, Ernesto",,695,R695,
,"Rosa Neto, Francisco",,695,R695,
,"Rosa, Custódio",,694,R694,
,"Rosa, Daniel",,694,R694,
,"Rosa, Eliane M. Meira",,694,R694,
,"Rosa, F.A. de Miranda Rosa",,694,R694,
,"Rosa, Franco de",,694,R694,
,"Rosa, Henrique",,694,R694,
,"Rosa, Ivete Pellegrino",,694,R694,
,"Rosa, João Guimarães",,694,R694,
,"Rosa, José Alberto",,694,R694,
,"Rosa, Karl Robert",,694,R694,
,"Rosa, Márcio Fernando Elias",,695,R695,
,"Rosa, Maria da Glória de",,695,R695,
,"Rosa, Merval",,695,R695,
,"Rosa, Messias Anacleto",,695,R695,
,"Rosa, Nereide Schilaro Santa",,695,R695,
,"Rosa, Sérgio Santa",,696,R696,
,"Rosa, Sonia",,696,R696,
,"Rosa, Suely Pereira da Silva",,696,R696,
,"Rosalia, Orestes",,699,R699,
,"Rosário, Arthur do",,713,R713,
,"Rosário, Pedro Sales",,713,R713,
,"Rosas, Alejandro",,714,R714,
,"Rosatto, Alberto Luís de Mello",,715,R715,
,"Rosay, Madeleine",,715,R715,
,"Rose, Caroline B.",,718,R718,
,"Rose, Gerald",,718,R718,
,"Rose, Jeanne",,718,R718,
,"Rose, Phyllis",,718,R718,
,"Rose, Susanna Van",,718,R718,
,"Rosell, Joel Franz",,719,R719,
,"Rosen, Eliot Jay",,722,R722,
,"Rosen, Lucy",,722,R722,
,"Rosenbaum, Jean",,723,R723,
,"Rosenberg, Aaron",,724,R724,
,"Rosenberg, Tína",,724,R724,
,"Rosenfeld, Anatol",,726,R726,
,"Rosenfeld, Diana",,726,R726,
,"Rosenfield, Denis L.",,726,R726,
,"Rosenthal, Elias",,728,R728,
,"Rosetti, A.",,729,R729,
,"Rosin, Zilda Giunchetti",,731,R731,
,Rosinha,,731,R731,
,"Rosini, Daniel",,731,R731,
,"Rosnay, Joël de",,735,R735,
,"Rosnay, Tatiana de ",,735,R735,
,"Rosner, Stanley",,735,R735,
,"Roson, Aristides Olino",,737,R737,
,"Ross, Michael",,738,R738,
,"Ross, Stephen A.",,738,R738,
,"Ross, Stewart",,738,R738,
,"Rosseb, Gustavo",,74,R74,
,"Rosset, Clément",,74,R74,
,"Rossetto Junior, Adriano José",,74,R74,
,"Rossevelt, Franklin Delano",,74,R74,
,"Rossi, Alexandre",,741,R741,
,"Rossi, Clóvis",,741,R741,
,"Rossi, Jones",,741,R741,
,"Rossi, Luiz Egydio Malamud",,742,R742,
,"Rossi, Padre Marcelo",,743,R743,
,"Rossi, Telma Lúcia Ferreira",,743,R743,
,"Rossi, Vera Helena",,743,R743,
,"Rossi, Veronica",,743,R743,
,"Rossini, Carlos",,744,R744,
,"Rossinu, Maria Augusta Sanches",,744,R744,
,"Rossner, Judith",,745,R745,
,"Rostand, Edmond",,747,R747,
,"Rostovtzeff, M. ",,747,R747,
,"Rostow, W. W.",,747,R747,
,"Roterdam, Erasmo de",,753,R753,
,"Roth, Geneen",,754,R754,
,"Roth, Otavio",,754,R754,
,"Roth, Philip",,754,R754,
,"Roth, Veronica",,754,R754,
,"Rothery, Brian",,755,R755,
,"Rothfuss, Patrick",,755,R755,
,"Rothschild, Joel",,756,R756,
,"Rouanet, Sergio Paulo",,764,R764,
,"Rouaud, Antoine",,764,R764,
,"Roucek, Joseph",,764,R764,
,"Roudinesco, Elisabeth",,765,R765,
,"Rousseau, Jean-Jacques",,77,R77,
,"Rousseau, René-Lucien",,77,R77,
,"Rousseff, Dilma",,77,R77,
,Rousselet-Blanc,,771,R771,
,"Roustaing, J. B.",,771,R771,
,"Roux, Jean-Paul",,773,R773,
,"Roux, Madeleine",,773,R773,
,"Rovelli, Carlo",,776,R776,
,"Rowaud, Jean",,783,R783,
,"Rowbotham, Sheila",,783,R783,
,"Rowell, Rainbow",,787,R787,
,"Rowlands, Mark",,788,R788,
,"Rowley, Michael",,788,R788,
,"Rowling, J. K.",,788,R788,
,"Roy, Arundhati",,792,R792,
,"Roy, Jennifer",,792,R792,
,"Roy, Véronique ",,792,R792,
,"Roza, Miguel",,796,R796,
,"Rozenberg, I. M.",,813,R813,
,"Rozsas, Jeanette",,816,R816,
,"Ruas, Tabajara",,822,R822,
,"Rubel, Maximilien",,829,R829,
,"Ruben, Guillermo Raul",,83,R83,
,"Rubenfeld, Jed",,83,R83,
,"Rubens, Carlos",,83,R83,
,"Rubião, Murilo",,832,R832,
,"Rubin, Gretchen",,834,R834,
,"Rubio, Katia",,84,R84,
,"Rubio-Barreau, Vanessa",,84,R84,
,"Ruby, Laura",,842,R842,
,"Rudhyar, Dane",,85,R85,
,"Rudin, Walter",,852,R852,
,"Rudio, Franz Victor",,852,R852,
,"Rudner, Richard",,853,R853,
,"Rudnick, Elizabeth",,854,R854,
,"Rudnick, Rosane",,854,R854,
,"Rudolf, Mário",,856,R856,
,"Rue, Nancy",,86,R86,
,"Rufato, Diogo da Costa",,868,R868,
,"Ruffato, Luiz",,864,R864,
,"Rufino, José",,865,R865,
,"Rugen, Samantha",,866,R866,
,"Rugendas, João Maurício",,866,R866,
,"Ruggeri, Maria Duprat",,868,R868,
,"Ruggie, John Gerard",,871,R871,
,"Ruinono, Priscila Rossinetti",,881,R881,
,"Ruit, John Van de",,882,R882,
,"Ruiz de la Peña, Juan L.",,884,R884,
,"Ruiz, André Luiz",,884,R884,
,"Ruiz, Blanca",,884,R884,
,"Ruiz, Castor M. Bartolomé",,884,R884,
,"Ruiz, Cristhiane",,884,R884,
,"Ruiz, João Álvaro",,884,R884,
,"Rulfo, Juan",,888,R888,
,"Ruman, Evelyn",,889,R889,
,"Rummey, Jay",,889,R889,
,"Runcie, James",,892,R892,
